"gene","baseMean","log2FC_raw","log2FC_shrunk","lfcSE","pvalue","padj","direction"
"ITGAX",3118.06779725401,1.0103205983856,0.567357582030083,0.37574854476184,0.00717048459847593,0.533973960121398,"up_in_AD"
"FN3K",45.0707537878407,-1.72425448572606,-0.487995235812344,0.641759644464145,0.00721486568981258,0.533973960121398,"down_in_AD"
"BEX3",259.221946007145,-1.13116415455318,-0.550018205435875,0.422430531253712,0.00741180981555183,0.54351929261544,"down_in_AD"
"MYEOV",88.7334052304218,1.29308360326113,0.56459849054752,0.483737993671534,0.0075152189144951,0.548123507098824,"up_in_AD"
"IL2RA",32.1260457830935,-3.62995228707545,-0.223732665658235,1.3620389460458,0.00769684080271796,0.555366165513761,"down_in_AD"
"UNC5B",732.125870810771,-1.3553899231825,-0.523424596763067,0.509315761415766,0.00778632284783218,0.555616607169849,"down_in_AD"
"C15orf48",148.231648818024,1.48464168063842,0.548409596110768,0.558012395280354,0.00780040923448963,0.555616607169849,"up_in_AD"
"IGF1",1267.09910459804,-0.888453194077999,-0.538723345044124,0.334057875872413,0.00782384609518056,0.555616607169849,"down_in_AD"
"FLVCR2",279.157260783652,0.937753105916515,0.554335757801407,0.353141920689449,0.00792010830208453,0.559507965026317,"up_in_AD"
"TMEM45A",14.7032305196011,-3.7006256408404,-0.259436207917777,1.39492044870405,0.00797965301292201,0.560778427621649,"down_in_AD"
"RASL11A",13.8165511917554,-3.20082436809302,-0.30523720227031,1.21888045020867,0.00863855916995768,0.594740485313625,"down_in_AD"
"FAT1",101.498014960387,-2.16970702948518,-0.380234078301489,0.826857715136282,0.00868937922867504,0.594740485313625,"down_in_AD"
"SLC38A1",323.114638497857,-2.29132177521554,-0.353755819406584,0.873255205922677,0.00869329745051226,0.594740485313625,"down_in_AD"
"SPON2",37.7146660991912,-4.13812847404622,-0.174615968001735,1.57790118720103,0.00872738576240255,0.594740485313625,"down_in_AD"
"MXRA8",53.725320527574,-3.87094739518437,-0.184624666489801,1.4802600664547,0.00892155751779097,0.604917465264089,"down_in_AD"
"DSC2",427.664803161577,-0.932610020384764,-0.535252342239996,0.356877821990305,0.00896863686161851,0.605069085869093,"down_in_AD"
"ROR2",132.22171246539,-1.7270612040286,-0.45318771888141,0.662390415667432,0.00912550707628339,0.612589387961651,"down_in_AD"
"BCAM",16.2846241993762,-2.56487219685951,-0.364572167793952,0.985724949529174,0.00926774991205359,0.616008618538616,"down_in_AD"
"PTPRK",19.7578117510511,-2.67809311995468,-0.334304940098544,1.03231516956881,0.0094794992659916,0.62090720192245,"down_in_AD"
"CPNE2",199.566627507896,-1.24270763824176,-0.521604876789467,0.479640858107276,0.00957217430726468,0.623948540714601,"down_in_AD"
"MICAL3",516.417949265469,-0.933996196233782,-0.528636908259931,0.362390216696461,0.00995692139070057,0.645907405407321,"down_in_AD"
"TOX2",443.873340737907,1.36055289445783,0.535834913247617,0.529196880477449,0.0101412124741716,0.651597047209511,"up_in_AD"
"H4C5",2058.7601707944,-0.865176770963549,-0.520987209849789,0.33700916315281,0.010251745292886,0.652673697323608,"down_in_AD"
"PERP",56.9478278310747,-1.75620767329294,-0.443732016949008,0.685114703318713,0.0103659248125074,0.652673697323608,"down_in_AD"
"PABPC4L",12.3611451727263,-6.57745466852367,-0.0914133950774633,2.56606811897102,0.0103699613348463,0.652673697323608,"down_in_AD"
"EMP2",1237.55595164508,3.86639327192037,0.229997618767957,1.50864703190589,0.0103825367859063,0.652673697323608,"up_in_AD"
"POU5F1",285.916206915847,1.39718795635039,0.530043450352588,0.545634124938994,0.0104471076524057,0.652673697323608,"up_in_AD"
"PPFIA4",12.4546388767367,-2.70824942685645,-0.355289951747492,1.05764883048761,0.0104481967406729,0.652673697323608,"down_in_AD"
"P3H3",21.2989552764244,-3.85249495285734,-0.202193466181209,1.50578322308122,0.0105135146047325,0.6537274311597,"down_in_AD"
"PKIG",54.7895447833933,-1.66498666584809,-0.457742480430621,0.652039753502984,0.0106644796728057,0.656103042995644,"down_in_AD"
"TYMP",389.455687679259,0.964628928595565,0.53883629332096,0.377861806628347,0.0106841915183109,0.656103042995644,"up_in_AD"
"SUCNR1",690.295883859629,1.37486667543125,0.528410773471776,0.540290486698652,0.0109377760178974,0.667798243481852,"up_in_AD"
"PTK7",86.0877990022132,-3.30896696435657,-0.213257638670466,1.30366879670682,0.0111425551618444,0.672517025577084,"down_in_AD"
"SLC39A11",506.172544154412,0.800636455259154,0.51510206741725,0.315521183697511,0.0111645900636824,0.672517025577084,"up_in_AD"
"TJP1",2014.06759284559,-0.86743989802568,-0.512782902353762,0.344636986246666,0.0118369938090914,0.702140737525703,"down_in_AD"
