"gene","baseMean","log2FC_raw","log2FC_shrunk","lfcSE","pvalue","padj","direction"
"CCDC189",29.8296784446187,-0.532920229918435,-0.125022939697793,0.750210967891519,0.477480618217593,0.999997691821602,"down_in_AD"
"CCDC191",40.561323735221,0.0186654377440145,0.00816660537434894,0.476612083495497,0.968760635594045,0.999997691821602,"up_in_AD"
"CCDC198",12.8697585782252,0.00905927106591738,0.00110743177198092,1.12386007151839,0.993568439327297,0.999997691821602,"up_in_AD"
"CCDC200",90.6871277087749,-0.22223838788525,-0.0735927276422862,0.594676543323691,0.708617811309888,0.999997691821602,"down_in_AD"
"CCDC22",254.632987317969,0.00722027364227561,0.00412325380990947,0.364327684954915,0.984188498386714,0.999997691821602,"up_in_AD"
"CCDC24",14.4194784309782,-0.389298765108197,-0.0740114644902547,0.861121384476916,0.651208833462631,0.999997691821602,"down_in_AD"
"CCDC25",286.93469805385,0.0246531129289727,0.0162898494880663,0.301385346291504,0.934806305942895,0.999997691821602,"up_in_AD"
"CCDC28A",75.5554651487954,0.339828858292129,0.142041955280577,0.4988533220179,0.495732296940447,0.999997691821602,"up_in_AD"
"CCDC28B",25.3664707801424,1.02965829707091,0.267732025739246,0.716914248962799,0.150935101642891,0.999997691821602,"up_in_AD"
"CCDC30",97.1569213139954,0.318097952169164,0.123984630251799,0.52855948696703,0.547293605807926,0.999997691821602,"up_in_AD"
"CCDC32",112.71567771979,-0.0287297476879929,-0.0170396755273861,0.348293035636571,0.934259227164483,0.999997691821602,"down_in_AD"
"CCDC34",32.9248084367227,0.176029624767271,0.0584226066399584,0.597813848334676,0.768409799876247,0.999997691821602,"up_in_AD"
"CCDC36",23.7877798180886,0.471448750171408,0.104394172121777,0.795274514510027,0.553306576478568,0.999997691821602,"up_in_AD"
"CCDC39",41.2921042810446,-0.308260750183606,-0.0936228382451574,0.631839602173928,0.625636136409301,0.999997691821602,"down_in_AD"
"CCDC40",66.3103910998875,-0.0747000230791815,-0.0383949026070055,0.408201850282984,0.854799778412906,0.999997691821602,"down_in_AD"
"CCDC43",312.956384440752,0.151127513986583,0.106642742579345,0.271947114080664,0.578399607620012,0.999997691821602,"up_in_AD"
"CCDC47",1604.52013323007,0.259938054322847,0.193751348053736,0.246224943720387,0.291108301732368,0.999997691821602,"up_in_AD"
"CCDC50",1211.66993162053,0.0845166977182789,0.0558167645360498,0.301669511970641,0.779352293818578,0.999997691821602,"up_in_AD"
"CCDC51",66.4796371252055,0.325269081992168,0.10002077406308,0.635242611945632,0.608623615592239,0.999997691821602,"up_in_AD"
"CCDC57",415.303693500777,-0.0360279611799993,-0.0254213373711294,0.271360577353648,0.894376979013988,0.999997691821602,"down_in_AD"
"CCDC58",59.7243976357708,0.43570229458763,0.213085652304758,0.431927138969234,0.313099218064922,0.999997691821602,"up_in_AD"
"CCDC59",150.37982563547,0.0775569505253516,0.035318117980459,0.460347090623185,0.866209653344176,0.999997691821602,"up_in_AD"
"CCDC6",827.488956899721,0.087282543113789,0.0624991919644788,0.264959651074991,0.74183957955324,0.999997691821602,"up_in_AD"
"CCDC61",32.2678984766315,0.199339970105905,0.0725760942139713,0.556644608317336,0.720261036860665,0.999997691821602,"up_in_AD"
"CCDC62",11.9424653596815,-0.208461810977742,-0.027562320311539,1.07391690525054,0.846086980736599,0.999997691821602,"down_in_AD"
"CCDC66",184.732294327111,-0.15654328092366,-0.0789586849508856,0.415817861222328,0.706566923182183,0.999997691821602,"down_in_AD"
"CCDC68",78.0514353420675,-0.400857258779626,-0.0461136595900123,1.14934354125704,0.727261522350968,0.999997691821602,"down_in_AD"
"CCDC69",1789.53393493091,0.264230631194833,0.163196384973717,0.331822980533455,0.425857699956695,0.999997691821602,"up_in_AD"
"CCDC7",48.9290455297666,-0.283543613467289,-0.0863558579897921,0.631292681382678,0.653325161078436,0.999997691821602,"down_in_AD"
"CCDC71",272.896941355949,0.00563383308738995,0.00370968407240539,0.302755685281783,0.985153411668251,0.999997691821602,"up_in_AD"
"CCDC71L",140.945465780418,0.440388059509225,0.232445182514441,0.399592878465253,0.270421736954071,0.999997691821602,"up_in_AD"
"CCDC74A",21.8267870402224,1.38884136966513,0.222086786117059,0.978293043045251,0.155707323270773,0.999997691821602,"up_in_AD"
"CCDC77",73.0520429890952,-0.20825825471815,-0.100020854268353,0.436423715512763,0.633224837790485,0.999997691821602,"down_in_AD"
"CCDC8",22.6729508858919,-0.0115438718745428,-0.00219491433624802,0.867088105333062,0.989377774878359,0.999997691821602,"down_in_AD"
"CCDC80",74.2299120816845,-1.03689946895371,-0.140319670809895,1.01863758684064,0.308712291823953,0.999997691821602,"down_in_AD"
"CCDC82",439.182473061332,0.326636451073102,0.229576260223756,0.274136110786675,0.23345266944094,0.999997691821602,"up_in_AD"
"CCDC84",105.034026152518,-0.105731811869111,-0.0569807821231477,0.38814624395764,0.785312937580747,0.999997691821602,"down_in_AD"
"CCDC85B",70.903805282785,0.355013478594293,0.186477483854013,0.400925953594884,0.375895697106665,0.999997691821602,"up_in_AD"
"CCDC85C",349.284031563119,-0.151929526404292,-0.105285068207656,0.279371285940192,0.586560827426774,0.999997691821602,"down_in_AD"
"CCDC86",246.942697081862,0.930624286165516,0.629815506597908,0.29263669671366,0.00147206309013848,0.245572406476523,"up_in_AD"
"CCDC88A",4540.47901514976,-0.184350844175206,-0.162384988475288,0.154490735134884,0.232759378400568,0.999997691821602,"down_in_AD"
"CCDC88B",895.267780252421,0.165720725433883,0.07558465131985,0.460338318628193,0.718848870601285,0.999997691821602,"up_in_AD"
"CCDC88C",75.7168371127617,-0.214961311098992,-0.0689427579468116,0.609046029942191,0.724127753516707,0.999997691821602,"down_in_AD"
"CCDC9",102.903097592523,0.238535036917972,0.116789930277885,0.430379625210978,0.57941232756564,0.999997691821602,"up_in_AD"
"CCDC90B",335.945562398235,0.146654288683267,0.100890527100173,0.283491581302441,0.604936675387507,0.999997691821602,"up_in_AD"
"CCDC91",333.97915294091,-0.0635432493257355,-0.0369506231638972,0.356320015916034,0.858462275119797,0.999997691821602,"down_in_AD"
"CCDC92",637.830202975134,0.410407017854842,0.296618698778743,0.261205648176592,0.116135574750314,0.999997691821602,"up_in_AD"
"CCDC92B",101.143774788752,0.188464216018255,0.0695359279443846,0.551269181394446,0.732446241351444,0.999997691821602,"up_in_AD"
"CCDC93",797.338177043769,0.103024199286927,0.0596902372618945,0.358692075143633,0.773942461487404,0.999997691821602,"up_in_AD"
"CCDC96",17.6819408496177,-0.0571286463089013,-0.012147769695548,0.808675976094573,0.943680558822519,0.999997691821602,"down_in_AD"
"CCDC97",574.697257796661,-0.116495460688921,-0.0808531674353982,0.278778350923278,0.676036001052597,0.999997691821602,"down_in_AD"
"CCDC9B",95.4429776179271,0.15882453333002,0.0578703744916626,0.556940204641831,0.775511296157571,0.999997691821602,"up_in_AD"
"CCHCR1",28.9674125179028,0.345930803172315,0.086837365433156,0.731445694712863,0.636255131464549,0.999997691821602,"up_in_AD"
"CCL13",28.4799429721258,-0.0930292812112096,-0.0111331777333243,1.13772748734967,0.93483149667999,0.999997691821602,"down_in_AD"
"CCL18",12.3826744810948,1.51956119005508,0.139191222430111,1.33947320416637,0.256607146160069,0.999997691821602,"up_in_AD"
"CCL2",791.257600155652,1.66831198988943,0.776643524445927,0.457326423543669,0.000264322928826348,0.0849168875869979,"up_in_AD"
"CCL20",119.508849596373,0.220794167786588,0.0762972606199161,0.580952026802194,0.70390401976064,0.999997691821602,"up_in_AD"
"CCL22",438.625739987455,1.495426082309,0.286892967734448,0.874089054164518,0.0871107451471889,0.999997691821602,"up_in_AD"
"CCL24",72.0527380889886,0.624867573418779,0.288591646811168,0.45668058840189,0.171223997846323,0.999997691821602,"up_in_AD"
"CCL28",29.2639252926953,-0.126957803981951,-0.025276731850167,0.840085949261693,0.879877285643055,0.999997691821602,"down_in_AD"
"CCL3",646.842624094223,0.510965879084122,0.145556187063674,0.672804906761523,0.447579686776989,0.999997691821602,"up_in_AD"
"CCL3L1",60.4090812247033,0.682425932024489,0.111563769302416,0.963926087947274,0.478966993301563,0.999997691821602,"up_in_AD"
"CCL3L3",50.559840930579,-0.0469694749735723,-0.0073329313968098,0.976430611827288,0.961633964940251,0.999997691821602,"down_in_AD"
"CCL4",224.153055383166,0.573453676495086,0.131980719575486,0.777604919296036,0.460841758406483,0.999997691821602,"up_in_AD"
"CCL4L1",31.10986872657,0.555023971741788,0.109527588382753,0.856479853323609,0.516966051102266,0.999997691821602,"up_in_AD"
"CCL4L2",119.410219944169,0.829981999984254,0.126968985759233,1.00379240157624,0.408324202324994,0.999997691821602,"up_in_AD"
"CCL5",150.374319716833,0.42063957785008,0.16242767539018,0.533483456961126,0.430417590980196,0.999997691821602,"up_in_AD"
"CCL8",17.8607433784942,1.81752520330513,0.429207644253871,0.765319649586913,0.0175557205139663,0.854530089132284,"up_in_AD"
"CCM2",407.060942495709,-0.160235625255985,-0.0989882730257148,0.32998011001465,0.627256633653862,0.999997691821602,"down_in_AD"
"CCN1",17.9495907850954,-3.65929138759162,-0.021248791012482,4.23169125767142,0.387184274258058,0.999997691821602,"down_in_AD"
"CCN2",40.9595093317416,-4.89165254339827,-0.0277185899715825,3.8693716677901,0.206158911047156,0.999997691821602,"down_in_AD"
"CCN4",12.5173947737049,-2.37480078691752,-0.0698986403291647,2.11628829422025,0.261797085263249,0.999997691821602,"down_in_AD"
"CCNA2",158.94584363911,0.696993696376294,0.187988460154749,0.700386724761898,0.319660644445477,0.999997691821602,"up_in_AD"
"CCNB1",157.496035657316,0.0712182085666014,0.0281805403427664,0.52030597713166,0.891127582529573,0.999997691821602,"up_in_AD"
"CCNB1IP1",192.92916735116,-0.222221445831905,-0.129078797687214,0.356271034635118,0.532796596488499,0.999997691821602,"down_in_AD"
"CCNB2",101.654448704496,-0.0220548376418479,-0.00707158533889284,0.611763848039204,0.971241511865563,0.999997691821602,"down_in_AD"
"CCNB3",15.6993854577534,-0.144170039238705,-0.021345366048767,1.00713204784667,0.886172433499656,0.999997691821602,"down_in_AD"
"CCNC",343.614270027396,0.0267631578665426,0.0143031122508634,0.392584463135072,0.945648939223167,0.999997691821602,"up_in_AD"
"CCND1",2375.26646039025,-0.0435232760510989,-0.0166966392960589,0.532336383429009,0.934838381528268,0.999997691821602,"down_in_AD"
"CCND2",523.909932973781,-0.22657867813771,-0.02320950676602,1.23463287359709,0.854390756290403,0.999997691821602,"down_in_AD"
"CCND3",259.903591102283,-0.460584760805152,-0.196926303057403,0.48162548596612,0.338914074225235,0.999997691821602,"down_in_AD"
"CCNDBP1",367.261703138208,-0.345260531477068,-0.202987473454438,0.350235727705507,0.324233856781011,0.999997691821602,"down_in_AD"
"CCNE1",58.1694870323877,0.0898807022461762,0.0295777585935967,0.601313835928463,0.881179731551412,0.999997691821602,"up_in_AD"
"CCNE2",50.0734022276772,0.516945766514749,0.0800331621656852,0.993041742830354,0.602667737285681,0.999997691821602,"up_in_AD"
"CCNF",161.701690161019,-0.182366514720911,-0.0563238889548823,0.626105777683317,0.770843993244567,0.999997691821602,"down_in_AD"
"CCNG1",1021.31130730779,-0.00261119519593604,-0.00194212180752108,0.246771150791962,0.991557386482248,0.999997691821602,"down_in_AD"
"CCNG2",785.974537830928,0.126727544614834,0.0636262777037806,0.419463519874827,0.762561993223505,0.999997691821602,"up_in_AD"
